,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,D11,SYBR,citrate-synthase,Unkn-16,62,,26.5329581438444,26.5496860194363,0.0605957764643322,NaN,NaN,NaN,NaN,60,
,D12,SYBR,citrate-synthase,Unkn-16,62,,26.6168885649567,26.5496860194363,0.0605957764643322,NaN,NaN,NaN,NaN,60,
,E01,SYBR,citrate-synthase,Unkn-17,63,,29.6038688776488,29.4016354967607,0.175708611742135,NaN,NaN,NaN,NaN,60,
,E02,SYBR,citrate-synthase,Unkn-17,63,,29.3146524888258,29.4016354967607,0.175708611742135,NaN,NaN,NaN,NaN,60,
,E03,SYBR,citrate-synthase,Unkn-17,63,,29.2863851238074,29.4016354967607,0.175708611742135,NaN,NaN,NaN,NaN,60,
,E04,SYBR,citrate-synthase,Unkn-18,66,,21.380257394609,21.371099902548,0.0440492118946014,NaN,NaN,NaN,NaN,60,
,E05,SYBR,citrate-synthase,Unkn-18,66,,21.4098505728868,21.371099902548,0.0440492118946014,NaN,NaN,NaN,NaN,60,
,E06,SYBR,citrate-synthase,Unkn-18,66,,21.3231917401483,21.371099902548,0.0440492118946014,NaN,NaN,NaN,NaN,60,
,E07,SYBR,citrate-synthase,Unkn-19,69,,27.201172258954,27.2240314652142,0.0384289815014013,NaN,NaN,NaN,NaN,60,
,E08,SYBR,citrate-synthase,Unkn-19,69,,27.2683985718335,27.2240314652142,0.0384289815014013,NaN,NaN,NaN,NaN,60,
,E09,SYBR,citrate-synthase,Unkn-19,69,,27.2025235648552,27.2240314652142,0.0384289815014013,NaN,NaN,NaN,NaN,60,
,E10,SYBR,citrate-synthase,Unkn-20,71,,24.3770203188408,24.4760496571011,0.139699082565567,NaN,NaN,NaN,NaN,60,
,E11,SYBR,citrate-synthase,Unkn-20,71,,24.4152886430892,24.4760496571011,0.139699082565567,NaN,NaN,NaN,NaN,60,
,E12,SYBR,citrate-synthase,Unkn-20,71,,24.6358400093733,24.4760496571011,0.139699082565567,NaN,NaN,NaN,NaN,60,
,F01,SYBR,citrate-synthase,Unkn-21,73,,24.7047745471374,24.6035598271674,0.0986489625391119,NaN,NaN,NaN,NaN,60,
,F02,SYBR,citrate-synthase,Unkn-21,73,,24.5982106504877,24.6035598271674,0.0986489625391119,NaN,NaN,NaN,NaN,60,
,F03,SYBR,citrate-synthase,Unkn-21,73,,24.5076942838771,24.6035598271674,0.0986489625391119,NaN,NaN,NaN,NaN,60,
,F04,SYBR,citrate-synthase,Unkn-22,75,,23.0441071915265,22.9749975396912,0.0611617084477927,NaN,NaN,NaN,NaN,60,
,F05,SYBR,citrate-synthase,Unkn-22,75,,22.9278472146705,22.9749975396912,0.0611617084477927,NaN,NaN,NaN,NaN,60,
,F06,SYBR,citrate-synthase,Unkn-22,75,,22.9530382128766,22.9749975396912,0.0611617084477927,NaN,NaN,NaN,NaN,60,
,F07,SYBR,citrate-synthase,Unkn-23,79,,24.9408016391072,24.9904772419697,0.0455859754031381,NaN,NaN,NaN,NaN,60,
,F08,SYBR,citrate-synthase,Unkn-23,79,,25.030392576808,24.9904772419697,0.0455859754031381,NaN,NaN,NaN,NaN,60,
,F09,SYBR,citrate-synthase,Unkn-23,79,,25.0002375099939,24.9904772419697,0.0455859754031381,NaN,NaN,NaN,NaN,60,
,F10,SYBR,citrate-synthase,Unkn-24,81,,24.4220450581643,24.4682615033947,0.0497243770720444,NaN,NaN,NaN,NaN,60,
,F11,SYBR,citrate-synthase,Unkn-24,81,,24.4618647464658,24.4682615033947,0.0497243770720444,NaN,NaN,NaN,NaN,60,
,F12,SYBR,citrate-synthase,Unkn-24,81,,24.5208747055541,24.4682615033947,0.0497243770720444,NaN,NaN,NaN,NaN,60,
,G01,SYBR,citrate-synthase,Unkn-25,89,,27.6572510518186,27.5374245851101,0.164423281966983,NaN,NaN,NaN,NaN,60,
,G02,SYBR,citrate-synthase,Unkn-25,89,,27.6050504793203,27.5374245851101,0.164423281966983,NaN,NaN,NaN,NaN,60,
,G03,SYBR,citrate-synthase,Unkn-25,89,,27.3499722241913,27.5374245851101,0.164423281966983,NaN,NaN,NaN,NaN,60,
,G04,SYBR,citrate-synthase,NTC-01,,,NaN,0,0,NaN,NaN,0,0,60,
,G05,SYBR,citrate-synthase,NTC-01,,,NaN,0,0,NaN,NaN,0,0,60,
,G06,SYBR,citrate-synthase,NTC-01,,,NaN,0,0,NaN,NaN,0,0,60,
